FID_1	Reference	Title	Date_Publi	Authors	Journal	Language	Country	Name_of_Si	LatDD	LonDD	Terestrial	Type_of_Ar	Proxy	Stratigraphic	Radiocarbo	OSL	Pb210	Cs137	U_Th	Dendrochro	Tephra	Material_D	Max	Min	Average Annual Rainfall (mm)	Wettest Month (mm)	Wettest Quarter (mm)	Dryest Month (mm)	Driest Quarter (mm)	Coefficient of Variance	DEM 30m	ECO_NAME	BIOME_NAME
213	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2013. Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture. The Holocene, 23(1), pp.78-84."	Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture	2013	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Holocene	English	Costa Rica	Laguna Zoncho	8.813	-82.963	Terestrial	Lake Sediment Core	LOI (Carbonates)	1	0							N/A	N/A	N/A	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
428	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2013. Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture. The Holocene, 23(1), pp.78-84."	Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture	2013	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Holocene	English	Costa Rica	Laguna Zoncho	8.813	-82.963	Terestrial	Lake Sediment Core	dC13	1	0							N/A	N/A	N/A	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
429	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2013. Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture. The Holocene, 23(1), pp.78-84."	Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture	2013	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Holocene	English	Costa Rica	Laguna Zoncho	8.813	-82.963	Terestrial	Lake Sediment Core	dC13	1	0							N/A	N/A	N/A	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
430	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2013. Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture. The Holocene, 23(1), pp.78-84."	Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture	2013	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Holocene	English	Costa Rica	Laguna Zoncho	8.813	-82.963	Terestrial	Lake Sediment Core	dC13	1	0							N/A	N/A	N/A	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
431	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2013. Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture. The Holocene, 23(1), pp.78-84."	Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture	2013	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Holocene	English	Costa Rica	Laguna Zoncho	8.813	-82.963	Terestrial	Lake Sediment Core	dC13	1	0							N/A	N/A	N/A	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
432	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2013. Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture. The Holocene, 23(1), pp.78-84."	Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture	2013	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Holocene	English	Costa Rica	Laguna Zoncho	8.813	-82.963	Terestrial	Lake Sediment Core	dC13	1	0							N/A	N/A	N/A	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
458	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2013. Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture. The Holocene, 23(1), pp.78-84."	Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture	2013	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Holocene	English	Costa Rica	Laguna Zoncho	8.813	-82.963	Terestrial	Lake Sediment Core	LOI (Organic)	1	0							N/A	N/A	N/A	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
459	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2013. Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture. The Holocene, 23(1), pp.78-84."	Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture	2013	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Holocene	English	Costa Rica	Laguna Zoncho	8.813	-82.963	Terestrial	Lake Sediment Core	LOI (Organic)	1	0							N/A	N/A	N/A	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
460	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2013. Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture. The Holocene, 23(1), pp.78-84."	Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture	2013	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Holocene	English	Costa Rica	Laguna Zoncho	8.813	-82.963	Terestrial	Lake Sediment Core	LOI (Organic)	1	0							N/A	N/A	N/A	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
464	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2013. Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture. The Holocene, 23(1), pp.78-84."	Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture	2013	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Holocene	English	Costa Rica	Laguna Zoncho	8.813	-82.963	Terestrial	Lake Sediment Core	LOI (Organic)	1	0							N/A	N/A	N/A	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
465	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2013. Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture. The Holocene, 23(1), pp.78-84."	Maize pollen concentrations in Neotropical lake sediments as an indicator of the scale of prehistoric agriculture	2013	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Holocene	English	Costa Rica	Laguna Zoncho	8.813	-82.963	Terestrial	Lake Sediment Core	LOI (Organic)	1	0							N/A	N/A	N/A	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
221	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2013. Pre-Hispanic agricultural decline prior to the Spanish Conquest in southern Central America. Quaternary Science Reviews, 73, pp.196-200."	Pre-Hispanic agricultural decline prior to the Spanish Conquest in southern Central America	2013	"Taylor, Z. P; Horn, S. P; Finkelstein, D. B."	Quaternary Science Reviews	English	Costa Rica	Laguna Zoncho	8.813	-82.963	Terestrial	Lake Sediment Core	LOI (Carbonates)		13							N/A	800	1600	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
443	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2013. Pre-Hispanic agricultural decline prior to the Spanish Conquest in southern Central America. Quaternary Science Reviews, 73, pp.196-200."	Pre-Hispanic agricultural decline prior to the Spanish Conquest in southern Central America	2013	"Taylor, Z. P; Horn, S. P; Finkelstein, D. B."	Quaternary Science Reviews	English	Costa Rica	Laguna Zoncho	8.813	-82.963	Terestrial	Lake Sediment Core	dC13		13							N/A	800	1600	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
486	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2013. Pre-Hispanic agricultural decline prior to the Spanish Conquest in southern Central America. Quaternary Science Reviews, 73, pp.196-200."	Pre-Hispanic agricultural decline prior to the Spanish Conquest in southern Central America	2013	"Taylor, Z. P; Horn, S. P; Finkelstein, D. B."	Quaternary Science Reviews	English	Costa Rica	Laguna Zoncho	8.813	-82.963	Terestrial	Lake Sediment Core	LOI (Organic)		13							N/A	800	1600	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
227	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2015. Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake. Journal of paleolimnology, 54(4), pp.395-411."	Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake	2015	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Journal of Paleolimnology	English	Costa Rica	Laguna Zoncho	8.812	-82.961	Terestrial	Lake Sediment Core	LOI (Carbonates)		3							Bulk sediment and plant material	0	1950	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
228	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2015. Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake. Journal of paleolimnology, 54(4), pp.395-411."	Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake	2015	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Journal of Paleolimnology	English	Costa Rica	Laguna Zoncho	8.812	-82.961	Terestrial	Lake Sediment Core	LOI (Carbonates)		2							"Plant Material, Charcoal"	0	1950	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
229	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2015. Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake. Journal of paleolimnology, 54(4), pp.395-411."	Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake	2015	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Journal of Paleolimnology	English	Costa Rica	Laguna Zoncho	8.812	-82.961	Terestrial	Lake Sediment Core	LOI (Carbonates)		3							Bulk sediment and wood	0	1950	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
230	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2015. Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake. Journal of paleolimnology, 54(4), pp.395-411."	Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake	2015	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Journal of Paleolimnology	English	Costa Rica	Laguna Zoncho	8.812	-82.961	Terestrial	Lake Sediment Core	LOI (Carbonates)		2							"Charcoal, plant material"	0	1950	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
231	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2015. Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake. Journal of paleolimnology, 54(4), pp.395-411."	Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake	2015	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Journal of Paleolimnology	English	Costa Rica	Laguna Zoncho	8.812	-82.961	Terestrial	Lake Sediment Core	LOI (Carbonates)		3							"Leaf Fragment, Plant Material, Wood"	0	1950	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
446	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2015. Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake. Journal of paleolimnology, 54(4), pp.395-411."	Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake	2015	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Journal of Paleolimnology	English	Costa Rica	Laguna Zoncho	8.812	-82.961	Terestrial	Lake Sediment Core	dC13		3							Bulk sediment and plant material	0	1950	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
447	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2015. Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake. Journal of paleolimnology, 54(4), pp.395-411."	Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake	2015	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Journal of Paleolimnology	English	Costa Rica	Laguna Zoncho	8.812	-82.961	Terestrial	Lake Sediment Core	dC13		2							"Plant Material, Charcoal"	0	1950	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
448	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2015. Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake. Journal of paleolimnology, 54(4), pp.395-411."	Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake	2015	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Journal of Paleolimnology	English	Costa Rica	Laguna Zoncho	8.812	-82.961	Terestrial	Lake Sediment Core	dC13		3							Bulk sediment and wood	0	1950	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
449	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2015. Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake. Journal of paleolimnology, 54(4), pp.395-411."	Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake	2015	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Journal of Paleolimnology	English	Costa Rica	Laguna Zoncho	8.812	-82.961	Terestrial	Lake Sediment Core	dC13		2							"Charcoal, plant material"	0	1950	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
450	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2015. Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake. Journal of paleolimnology, 54(4), pp.395-411."	Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake	2015	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Journal of Paleolimnology	English	Costa Rica	Laguna Zoncho	8.812	-82.961	Terestrial	Lake Sediment Core	dC13		3							"Leaf Fragment, Plant Material, Wood"	0	1950	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
491	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2015. Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake. Journal of paleolimnology, 54(4), pp.395-411."	Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake	2015	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Journal of Paleolimnology	English	Costa Rica	Laguna Zoncho	8.812	-82.961	Terestrial	Lake Sediment Core	LOI (Organic)		3							Bulk sediment and plant material	0	1950	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
492	"Taylor, Z.P., Horn, S.P. and Finkelstein, D.B., 2015. Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake. Journal of paleolimnology, 54(4), pp.395-411."	Assessing intra-basin spatial variability in geochemical and isotopic signatures in the sediments of a small neotropical lake	2015	"Taylor, Z. P.; Horn, S. P.; Finkelstein, D. B."	Journal of Paleolimnology	English	Costa Rica	Laguna Zoncho	8.812	-82.961	Terestrial	Lake Sediment Core	LOI (Organic)		2							"Plant Material, Charcoal"	0	1950	2841	539	1165	40	166	6482	1094	Talamancan montane forests	Tropical & Subtropical Moist Broadleaf Forests
